underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2017-10-23,SPXW,2018-03-29,2475.000,P,46.0000,46.3000,46.0000,46.3000,2,419,46.3000,352,46.9000,2565.8000,2566.3000,2551.5482,2566.0500,0.1281,-0.3197,0.0017,-0.2145,5.9830,-371.0467,10,47.2000,16,48.0000,2536.0900,2586.0200,46.1500,333,
^SPX,2017-10-23,SPXW,2018-03-29,2500.000,C,124.5000,124.5000,124.5000,124.5000,9,1,116.5000,1,117.1000,2565.8000,2566.3000,2551.5482,2566.0500,0.1217,0.6416,0.0018,-0.2941,6.2518,654.0133,1,116.3000,1,117.3000,2536.0900,2586.0200,124.5000,3504,
^SPX,2017-10-23,SPXW,2018-03-29,2500.000,P,49.4000,49.6000,49.3000,49.6000,47,389,51.8000,77,52.4000,2565.8000,2566.3000,2551.5482,2566.0500,0.1220,-0.3587,0.0018,-0.2100,6.2535,-416.1880,6,52.7000,6,53.5000,2536.0900,2586.0200,49.3574,1063,
^SPX,2017-10-23,SPXW,2018-03-29,2525.000,C,0.0000,0.0000,0.0000,0.0000,0,89,98.0000,3,98.6000,2565.8000,2566.3000,2551.5482,2566.0500,0.1157,0.5973,0.0020,-0.2872,6.4772,613.3681,2,97.9000,2,98.8000,2536.0900,2586.0200,0.0000,1577,
^SPX,2017-10-23,SPXW,2018-03-29,2525.000,P,54.3500,58.0300,54.3500,58.0300,27,280,58.2000,3,58.7000,2565.8000,2566.3000,2551.5482,2566.0500,0.1160,-0.4029,0.0020,-0.2022,6.4778,-467.3974,3,59.0000,3,59.8000,2536.0900,2586.0200,55.3948,289,
^SPX,2017-10-23,SPXW,2018-03-29,2550.000,C,0.0000,0.0000,0.0000,0.0000,0,311,80.6000,57,81.3000,2565.8000,2566.3000,2551.5482,2566.0500,0.1099,0.5473,0.0022,-0.2768,6.6298,565.9289,233,80.5000,2,81.4000,2536.0900,2586.0200,0.0000,1228,
^SPX,2017-10-23,SPXW,2018-03-29,2550.000,P,62.9000,67.0000,62.0100,65.9000,16,265,65.6000,2,66.2000,2565.8000,2566.3000,2551.5482,2566.0500,0.1100,-0.4528,0.0022,-0.1906,6.6298,-525.3624,2,66.4000,2,67.3000,2536.0900,2586.0200,65.3044,632,
^SPX,2017-10-23,SPXW,2018-03-29,2575.000,C,64.9000,64.9000,64.9000,64.9000,2,264,64.6000,57,65.2000,2565.8000,2566.3000,2551.8482,2566.0500,0.1039,0.4921,0.0023,-0.2615,6.6761,512.3075,227,64.5000,2,65.3000,2536.0900,2586.0200,64.9000,5520,
^SPX,2017-10-23,SPXW,2018-03-29,2575.000,P,70.6300,74.9000,70.6300,74.9000,4,265,74.3000,3,74.9000,2565.8000,2566.3000,2551.5482,2566.0500,0.1041,-0.5085,0.0023,-0.1745,6.6751,-590.3347,2,75.2000,2,76.1000,2536.0900,2586.0200,72.7650,498,
^SPX,2017-10-23,SPXW,2018-03-29,2600.000,C,55.2000,55.5000,53.6100,53.6100,213,269,50.1000,6,50.6000,2565.8000,2566.3000,2551.5482,2566.0500,0.0985,0.4302,0.0024,-0.2419,6.5741,450.5424,6,50.0000,6,50.8000,2536.0900,2586.0200,54.9188,2052,
^SPX,2017-10-23,SPXW,2018-03-29,2600.000,P,0.0000,0.0000,0.0000,0.0000,0,77,84.6000,3,85.2000,2565.8000,2566.3000,2551.5482,2566.0500,0.0985,-0.5699,0.0024,-0.1537,6.5740,-662.0819,2,85.5000,2,86.4000,2536.0900,2586.0200,0.0000,74,
^SPX,2017-10-23,SPXW,2018-03-29,2625.000,C,41.4000,41.4000,38.2000,38.2000,797,485,37.4000,50,38.0000,2565.8000,2566.3000,2551.5482,2566.0500,0.0933,0.3648,0.0024,-0.2173,6.2895,384.2353,10,37.5000,10,38.2000,2536.0900,2586.0200,40.1789,1691,
^SPX,2017-10-23,SPXW,2018-03-29,2625.000,P,91.5000,91.7000,91.4500,91.7000,500,49,96.7000,1,97.4000,2565.8000,2566.3000,2551.5482,2566.0500,0.0932,-0.6354,0.0024,-0.1280,6.2883,-739.2697,1,97.7000,1,98.7000,2536.0900,2586.0200,91.5272,33,
^SPX,2017-10-23,SPXW,2018-03-29,2650.000,C,29.7000,29.7000,29.4000,29.4000,260,482,26.9000,70,27.4000,2565.8000,2566.3000,2551.5482,2566.0500,0.0886,0.2980,0.0023,-0.1887,5.8014,315.4572,20,27.0000,20,27.6000,2536.0900,2586.0200,29.4115,297,
^SPX,2017-10-23,SPXW,2018-03-29,2650.000,P,0.0000,0.0000,0.0000,0.0000,0,46,111.0000,1,111.7000,2565.8000,2566.3000,2551.5482,2566.0500,0.0884,-0.7024,0.0023,-0.0984,5.7979,-818.9351,1,111.9000,1,113.0000,2536.0900,2586.0200,0.0000,203,
^SPX,2017-10-23,SPXW,2018-03-29,2700.000,C,12.8500,12.8500,12.7500,12.7500,58,703,12.4000,439,12.8000,2565.8000,2566.3000,2551.5482,2566.0500,0.0814,0.1757,0.0019,-0.1270,4.3246,187.4254,100,12.5000,180,13.0000,2536.0900,2586.0200,12.8000,915,
^SPX,2017-10-23,SPXW,2018-03-29,2700.000,P,0.0000,0.0000,0.0000,0.0000,0,1,146.1000,1,146.8000,2565.8000,2566.3000,2551.5482,2566.0500,0.0810,-0.8257,0.0019,-0.0341,4.3028,-969.4213,1,147.0000,1,148.1000,2536.0900,2586.0200,0.0000,144,
^SPX,2017-10-23,SPXW,2018-03-29,2750.000,C,0.0000,0.0000,0.0000,0.0000,0,697,5.3000,245,5.6000,2565.8000,2566.3000,2551.5482,2566.0500,0.0781,0.0914,0.0013,-0.0762,2.7498,98.0267,170,5.3000,230,5.7000,2536.0900,2586.0200,0.0000,1057,
^SPX,2017-10-23,SPXW,2018-03-29,2750.000,P,0.0000,0.0000,0.0000,0.0000,0,59,188.3000,55,189.7000,2565.8000,2566.3000,2551.5482,2566.0500,0.0773,-0.9109,0.0012,0.0000,2.6984,-1081.1917,1,187.5000,1,192.6000,2536.0900,2586.0200,0.0000,1,
^SPX,2017-10-23,SPXW,2018-03-29,2800.000,C,2.6500,2.6500,2.6500,2.6500,91,570,2.4500,85,2.6000,2565.8000,2566.3000,2551.5482,2566.0500,0.0786,0.0472,0.0007,-0.0453,1.6493,50.7622,85,2.4500,150,2.6500,2536.0900,2586.0200,2.6500,404,
^SPX,2017-10-23,SPXW,2018-03-29,2800.000,P,227.0000,227.0000,227.0000,227.0000,4,40,232.2000,40,241.3000,2565.8000,2566.3000,2551.5482,2566.0500,0.0827,-0.9437,0.0008,0.0000,1.8958,-1137.8118,13,230.9000,13,242.2000,2536.0900,2586.0200,227.0000,4,
^SPX,2017-10-23,SPXW,2018-03-29,2900.000,C,1.0500,1.0500,1.0500,1.0500,182,2,1.0000,155,1.0500,2565.8000,2566.3000,2551.5482,2566.0500,0.0890,0.0191,0.0003,-0.0238,0.7809,20.5806,2,1.0000,85,1.0500,2536.0900,2586.0200,1.0500,507,
^SPX,2017-10-23,SPXW,2018-03-29,2900.000,P,0.0000,0.0000,0.0000,0.0000,0,40,330.1000,52,338.9000,2565.8000,2566.3000,2551.5482,2566.0500,0.0948,-0.9740,0.0004,0.0000,1.0121,-1213.0591,12,328.6000,12,340.0000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1100.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1455.1000,10,1461.0000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0352,0.0000,347.5106,11,1453.9000,10,1460.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1100.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10,0.6000,2565.8000,2566.3000,2555.9997,2566.0500,0.5250,-0.0013,0.0000,-0.0138,0.0615,-1.1461,0,0.0000,10,0.6500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1200.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1355.7000,9,1361.6000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0384,0.0000,379.1024,11,1354.6000,9,1360.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1200.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10,0.6500,2565.8000,2566.3000,2555.9997,2566.0500,0.4775,-0.0015,0.0000,-0.0147,0.0717,-1.3473,0,0.0000,544,0.8000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1300.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1256.4000,9,1262.3000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0416,0.0000,410.6943,11,1255.2000,9,1261.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1300.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.0500,100,0.4000,2565.8000,2566.3000,2555.9997,2566.0500,0.4155,-0.0013,0.0000,-0.0106,0.0596,-1.0876,10,0.0500,100,0.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1325.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1231.5000,9,1237.4000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0424,0.0000,418.5923,11,1230.4000,9,1236.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1325.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.0500,10,0.8000,2565.8000,2566.3000,2555.9997,2566.0500,0.4299,-0.0022,0.0000,-0.0181,0.0987,-1.9025,10,0.0500,532,0.9500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1350.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1206.7000,9,1212.6000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0432,0.0000,426.4902,11,1205.6000,9,1211.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1350.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.1000,10,0.8000,2565.8000,2566.3000,2555.9997,2566.0500,0.4209,-0.0023,0.0000,-0.0190,0.1055,-2.0450,610,0.0500,534,1.0000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1375.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1181.9000,9,1187.8000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0440,0.0000,434.3882,11,1180.8000,9,1186.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1375.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.1000,10,0.8500,2565.8000,2566.3000,2555.9997,2566.0500,0.4120,-0.0025,0.0000,-0.0198,0.1125,-2.1922,610,0.1000,539,1.0000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1400.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1157.1000,9,1162.9000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0448,0.0000,442.2862,11,1155.9000,9,1162.0000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1400.000,P,0.0000,0.0000,0.0000,0.0000,0,610,0.1000,10,0.9000,2565.8000,2566.3000,2555.9997,2566.0500,0.4030,-0.0027,0.0000,-0.0206,0.1197,-2.3456,10,0.1500,545,1.0500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1425.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1132.2000,10,1138.1000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0456,0.0000,450.1841,11,1131.1000,9,1137.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1425.000,P,0.0000,0.0000,0.0000,0.0000,0,610,0.1500,10,0.9500,2565.8000,2566.3000,2555.9997,2566.0500,0.3960,-0.0030,0.0000,-0.0222,0.1315,-2.6025,610,0.1500,554,1.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1450.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1107.4000,10,1113.3000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0464,0.0000,458.0821,11,1106.3000,10,1112.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1450.000,P,0.0000,0.0000,0.0000,0.0000,0,610,0.2000,10,0.8000,2565.8000,2566.3000,2555.9997,2566.0500,0.3813,-0.0028,0.0000,-0.0205,0.1257,-2.4678,610,0.2000,563,1.1500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1475.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1082.6000,10,1088.4000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0472,0.0000,465.9801,11,1081.5000,10,1087.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1475.000,P,0.0000,0.0000,0.0000,0.0000,0,610,0.2500,10,0.8500,2565.8000,2566.3000,2555.9997,2566.0500,0.3745,-0.0032,0.0000,-0.0221,0.1381,-2.7379,610,0.2500,574,1.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1500.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1057.8000,10,1063.6000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0480,0.0000,473.8780,11,1056.7000,10,1062.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1500.000,P,0.0000,0.0000,0.0000,0.0000,0,610,0.3000,10,1.0500,2565.8000,2566.3000,2555.9997,2566.0500,0.3721,-0.0038,0.0000,-0.0261,0.1644,-3.3256,610,0.3000,584,1.2500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1525.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1033.0000,10,1038.8000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0488,0.0000,481.7760,11,1031.9000,10,1037.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1525.000,P,0.0000,0.0000,0.0000,0.0000,0,610,0.3500,10,1.1500,2565.8000,2566.3000,2555.9997,2566.0500,0.3659,-0.0043,0.0000,-0.0284,0.1818,-3.7205,610,0.3500,595,1.3000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1550.000,C,0.0000,0.0000,0.0000,0.0000,0,11,1008.2000,10,1014.0000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0496,0.0000,489.6740,11,1007.1000,10,1013.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1550.000,P,0.0000,0.0000,0.0000,0.0000,0,610,0.4000,10,1.2000,2565.8000,2566.3000,2555.9997,2566.0500,0.3580,-0.0047,0.0000,-0.0298,0.1952,-4.0261,610,0.4500,603,1.3500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1575.000,C,0.0000,0.0000,0.0000,0.0000,0,11,983.4000,10,989.1000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0504,0.0000,497.5719,11,982.3000,10,988.3000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1575.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.5500,10,1.3000,2565.8000,2566.3000,2555.9997,2566.0500,0.3535,-0.0054,0.0000,-0.0334,0.2220,-4.6513,610,0.5000,10,1.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1600.000,C,0.0000,0.0000,0.0000,0.0000,0,10,958.6000,11,964.3000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0512,0.0000,505.4699,10,957.5000,11,963.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1600.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.5500,610,1.4500,2565.8000,2566.3000,2555.9997,2566.0500,0.3463,-0.0059,0.0000,-0.0355,0.2406,-5.0867,609,0.5500,610,1.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1625.000,C,0.0000,0.0000,0.0000,0.0000,0,10,933.8000,11,939.5000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0520,0.0000,513.3679,10,932.7000,11,938.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1625.000,P,0.0000,0.0000,0.0000,0.0000,0,601,0.6000,10,1.4500,2565.8000,2566.3000,2555.9997,2566.0500,0.3369,-0.0062,0.0000,-0.0360,0.2513,-5.3348,606,0.6500,10,1.5500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1650.000,C,0.0000,0.0000,0.0000,0.0000,0,10,909.0000,11,914.7000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0528,0.0000,521.2658,10,907.9000,11,913.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1650.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.7500,10,1.5000,2565.8000,2566.3000,2555.9997,2566.0500,0.3305,-0.0069,0.0000,-0.0387,0.2752,-5.9100,597,0.7000,610,1.6500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1675.000,C,0.0000,0.0000,0.0000,0.0000,0,10,884.2000,11,889.9000,2565.8000,2566.3000,2555.9997,2566.0500,0.0200,1.0000,0.0000,-0.0536,0.0000,529.1638,10,883.1000,11,889.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1675.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.8000,10,1.6000,2565.8000,2566.3000,2555.9997,2566.0500,0.3229,-0.0074,0.0000,-0.0406,0.2957,-6.4048,584,0.8000,610,1.7500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1700.000,C,0.0000,0.0000,0.0000,0.0000,0,9,859.5000,11,865.2000,2565.8000,2566.3000,2555.9997,2566.0500,0.2268,0.9995,0.0000,-0.0569,0.0260,536.6354,10,858.4000,11,864.3000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1700.000,P,0.0000,0.0000,0.0000,0.0000,0,10,0.9000,10,1.7500,2565.8000,2566.3000,2555.9997,2566.0500,0.3167,-0.0083,0.0000,-0.0437,0.3248,-7.1223,566,0.9000,610,1.8500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1725.000,C,0.0000,0.0000,0.0000,0.0000,0,9,834.7000,11,840.4000,2565.8000,2566.3000,2555.9997,2566.0500,0.2427,0.9985,0.0000,-0.0623,0.0692,543.7149,9,833.6000,11,839.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1725.000,P,0.0000,0.0000,0.0000,0.0000,0,10,1.0000,10,1.7500,2565.8000,2566.3000,2555.9997,2566.0500,0.3081,-0.0088,0.0001,-0.0448,0.3424,-7.5536,546,1.0000,610,1.9500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1750.000,C,0.0000,0.0000,0.0000,0.0000,0,9,810.0000,11,815.6000,2565.8000,2566.3000,2555.9997,2566.0500,0.2511,0.9973,0.0000,-0.0689,0.1217,550.5325,9,808.9000,11,814.8000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1750.000,P,0.0000,0.0000,0.0000,0.0000,0,503,1.1000,10,1.8500,2565.8000,2566.3000,2555.9997,2566.0500,0.3008,-0.0096,0.0001,-0.0471,0.3691,-8.2237,524,1.1500,10,2.0500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1775.000,C,0.0000,0.0000,0.0000,0.0000,0,8,785.2000,11,790.9000,2565.8000,2566.3000,2555.9997,2566.0500,0.2532,0.9960,0.0000,-0.0750,0.1694,557.3889,9,784.2000,11,790.0000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1775.000,P,0.0000,0.0000,0.0000,0.0000,0,10,1.2500,10,2.1000,2565.8000,2566.3000,2555.9997,2566.0500,0.2959,-0.0109,0.0001,-0.0519,0.4134,-9.3632,503,1.3000,610,2.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1800.000,C,0.0000,0.0000,0.0000,0.0000,0,8,760.5000,11,766.2000,2565.8000,2566.3000,2555.9997,2566.0500,0.2548,0.9945,0.0000,-0.0821,0.2272,563.9670,8,759.5000,11,765.3000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1800.000,P,0.0000,0.0000,0.0000,0.0000,0,10,1.4000,10,2.2500,2565.8000,2566.3000,2555.9997,2566.0500,0.2893,-0.0120,0.0001,-0.0552,0.4502,-10.3214,483,1.4500,10,2.3500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1825.000,C,0.0000,0.0000,0.0000,0.0000,0,7,735.8000,11,741.4000,2565.8000,2566.3000,2555.9997,2566.0500,0.2520,0.9933,0.0001,-0.0873,0.2714,570.8211,8,734.8000,11,740.6000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1825.000,P,0.0000,0.0000,0.0000,0.0000,0,10,1.6000,10,2.3000,2565.8000,2566.3000,2555.9997,2566.0500,0.2820,-0.0131,0.0001,-0.0578,0.4840,-11.2096,465,1.6000,10,2.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1850.000,C,0.0000,0.0000,0.0000,0.0000,0,7,711.2000,11,716.7000,2565.8000,2566.3000,2555.9997,2566.0500,0.2513,0.9914,0.0001,-0.0950,0.3372,577.1108,8,710.1000,11,715.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1850.000,P,0.0000,0.0000,0.0000,0.0000,0,10,1.7500,10,2.4500,2565.8000,2566.3000,2555.9997,2566.0500,0.2750,-0.0143,0.0001,-0.0609,0.5230,-12.2529,451,1.8000,10,2.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1875.000,C,0.0000,0.0000,0.0000,0.0000,0,7,686.5000,11,692.1000,2565.8000,2566.3000,2555.9997,2566.0500,0.2490,0.9895,0.0001,-0.1023,0.4016,583.3783,7,685.5000,11,691.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1875.000,P,2.3000,2.3000,2.3000,2.3000,120,10,2.0000,10,2.7500,2565.8000,2566.3000,2555.9997,2566.0500,0.2699,-0.0162,0.0001,-0.0666,0.5832,-13.9080,440,2.0000,10,2.9000,2536.0900,2586.0200,2.3000,0,
^SPX,2017-10-23,SPX,2018-02-16,1900.000,C,0.0000,0.0000,0.0000,0.0000,0,7,661.9000,11,667.4000,2565.8000,2566.3000,2555.9997,2566.0500,0.2455,0.9875,0.0001,-0.1091,0.4656,589.6102,7,660.9000,11,666.6000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1900.000,P,2.3000,2.4500,2.3000,2.4500,1950,10,2.2000,10,2.9500,2565.8000,2566.3000,2555.9997,2566.0500,0.2632,-0.0179,0.0001,-0.0704,0.6328,-15.2885,10,2.3000,610,3.2000,2536.0900,2586.0200,2.3489,0,
^SPX,2017-10-23,SPX,2018-02-16,1925.000,C,0.0000,0.0000,0.0000,0.0000,0,7,637.3000,11,642.8000,2565.8000,2566.3000,2555.9997,2566.0500,0.2420,0.9852,0.0001,-0.1166,0.5386,595.5487,7,636.3000,11,642.0000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1925.000,P,0.0000,0.0000,0.0000,0.0000,0,10,2.5000,10,3.3000,2565.8000,2566.3000,2555.9997,2566.0500,0.2580,-0.0202,0.0001,-0.0766,0.7031,-17.2986,432,2.5500,10,3.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1950.000,C,0.0000,0.0000,0.0000,0.0000,0,7,612.7000,11,618.2000,2565.8000,2566.3000,2555.9997,2566.0500,0.2378,0.9828,0.0001,-0.1238,0.6126,601.4053,7,611.7000,11,617.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1950.000,P,0.0000,0.0000,0.0000,0.0000,0,10,2.8000,610,3.7000,2565.8000,2566.3000,2555.9997,2566.0500,0.2526,-0.0228,0.0001,-0.0829,0.7780,-19.4943,434,2.8500,610,3.8000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1975.000,C,0.0000,0.0000,0.0000,0.0000,0,7,588.2000,11,593.7000,2565.8000,2566.3000,2555.9997,2566.0500,0.2343,0.9798,0.0001,-0.1327,0.7040,606.7027,7,587.2000,11,592.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,1975.000,P,3.2000,3.2000,3.2000,3.2000,3,10,3.1000,610,4.0000,2565.8000,2566.3000,2555.9997,2566.0500,0.2462,-0.0252,0.0002,-0.0880,0.8475,-21.5703,441,3.2000,10,4.1000,2536.0900,2586.0200,3.2000,0,
^SPX,2017-10-23,SPX,2018-02-16,2000.000,C,565.3200,565.3200,565.3200,565.3200,1,7,563.7000,11,569.1000,2565.8000,2566.3000,2555.9997,2566.0500,0.2292,0.9769,0.0002,-0.1399,0.7872,612.1681,8,562.8000,11,568.4000,2536.0900,2586.0200,565.3200,0,
^SPX,2017-10-23,SPX,2018-02-16,2000.000,P,3.5000,3.6000,3.5000,3.6000,6,10,3.5000,10,4.3000,2565.8000,2566.3000,2555.9997,2566.0500,0.2400,-0.0280,0.0002,-0.0936,0.9261,-23.9695,462,3.6000,10,4.5000,2536.0900,2586.0200,3.5333,0,
^SPX,2017-10-23,SPX,2018-02-16,2025.000,C,0.0000,0.0000,0.0000,0.0000,0,7,539.3000,11,544.7000,2565.8000,2566.3000,2555.9997,2566.0500,0.2254,0.9730,0.0002,-0.1497,0.8959,616.7832,8,538.4000,11,543.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPX,2018-02-16,2025.000,P,3.9000,3.9000,3.9000,3.9000,10,10,3.9000,10,4.6000,2565.8000,2566.3000,2555.9997,2566.0500,0.2333,-0.0310,0.0002,-0.0988,1.0064,-26.4750,466,4.0000,10,4.9000,2536.0900,2586.0200,3.9000,0,
